Date,Sales
2022-05-04 13:19:00.000,71
2022-05-04 13:20:00.000,66
2022-05-04 13:21:00.000,57
2022-05-04 13:22:00.000,64
2022-05-04 13:23:00.000,56
2022-05-04 13:24:00.000,63
2022-05-04 13:25:00.000,63
2022-05-04 13:26:00.000,67
2022-05-04 13:27:00.000,71
2022-05-04 13:28:00.000,62
2022-05-04 13:29:00.000,63
2022-05-04 13:30:00.000,73
2022-05-04 13:31:00.000,55
2022-05-04 13:32:00.000,61
2022-05-04 13:33:00.000,56
2022-05-04 13:34:00.000,54
2022-05-04 13:35:00.000,56
2022-05-04 13:36:00.000,54
2022-05-04 13:37:00.000,63
2022-05-04 13:38:00.000,51
2022-05-04 13:39:00.000,63
2022-05-04 13:40:00.000,51
2022-05-04 13:41:00.000,56
2022-05-04 13:42:00.000,60
2022-05-04 13:43:00.000,38
2022-05-04 13:44:00.000,52
2022-05-04 13:45:00.000,56
2022-05-04 13:46:00.000,51
2022-05-04 13:47:00.000,53
2022-05-04 13:48:00.000,51
2022-05-04 13:49:00.000,50
2022-05-04 13:50:00.000,55
2022-05-04 13:51:00.000,48
2022-05-04 13:52:00.000,48
2022-05-04 13:53:00.000,45
2022-05-04 13:54:00.000,39
2022-05-04 13:55:00.000,36
2022-05-04 13:56:00.000,54
2022-05-04 13:57:00.000,54
2022-05-04 13:58:00.000,69
2022-05-04 13:59:00.000,56
2022-05-04 14:00:00.000,58
2022-05-04 14:01:00.000,46
2022-05-04 14:02:00.000,45
2022-05-04 14:03:00.000,55
2022-05-04 14:04:00.000,46
2022-05-04 14:05:00.000,53
2022-05-04 14:06:00.000,53
2022-05-04 14:07:00.000,41
2022-05-04 14:08:00.000,47
2022-05-04 14:09:00.000,51
2022-05-04 14:10:00.000,63
2022-05-04 14:11:00.000,29
2022-05-04 14:12:00.000,37
2022-05-04 14:13:00.000,54
2022-05-04 14:14:00.000,37
2022-05-04 14:15:00.000,45
2022-05-04 14:16:00.000,33
2022-05-04 14:17:00.000,40
2022-05-04 14:18:00.000,41
2022-05-04 14:19:00.000,35
2022-05-04 14:20:00.000,42
2022-05-04 14:21:00.000,49
2022-05-04 14:22:00.000,52
2022-05-04 14:23:00.000,31
2022-05-04 14:24:00.000,39
2022-05-04 14:25:00.000,34
2022-05-04 14:26:00.000,37
2022-05-04 14:27:00.000,33
2022-05-04 14:28:00.000,38
2022-05-04 14:29:00.000,31
2022-05-04 14:30:00.000,46
2022-05-04 14:31:00.000,44
2022-05-04 14:32:00.000,35
2022-05-04 14:33:00.000,41
2022-05-04 14:34:00.000,41
2022-05-04 14:35:00.000,34
2022-05-04 14:36:00.000,34
2022-05-04 14:37:00.000,47
2022-05-04 14:38:00.000,35
2022-05-04 14:39:00.000,29
2022-05-04 14:40:00.000,36
2022-05-04 14:41:00.000,38
2022-05-04 14:42:00.000,40
2022-05-04 14:43:00.000,34
2022-05-04 14:44:00.000,46
2022-05-04 14:45:00.000,38
2022-05-04 14:46:00.000,36
2022-05-04 14:47:00.000,31
2022-05-04 14:48:00.000,36
2022-05-04 14:49:00.000,34
2022-05-04 14:50:00.000,39
2022-05-04 14:51:00.000,37
2022-05-04 14:52:00.000,33
2022-05-04 14:53:00.000,34
2022-05-04 14:54:00.000,25
2022-05-04 14:55:00.000,30
2022-05-04 14:56:00.000,30
2022-05-04 14:57:00.000,24
2022-05-04 14:58:00.000,33
2022-05-04 14:59:00.000,45
2022-05-04 15:00:00.000,34
2022-05-04 15:01:00.000,35
2022-05-04 15:02:00.000,38
2022-05-04 15:03:00.000,29
2022-05-04 15:04:00.000,32
2022-05-04 15:05:00.000,29
2022-05-04 15:06:00.000,41
2022-05-04 15:07:00.000,35
2022-05-04 15:08:00.000,34
2022-05-04 15:09:00.000,31
2022-05-04 15:10:00.000,29
2022-05-04 15:11:00.000,37
2022-05-04 15:12:00.000,24
2022-05-04 15:13:00.000,35
2022-05-04 15:14:00.000,37
2022-05-04 15:15:00.000,43
2022-05-04 15:16:00.000,32
2022-05-04 15:17:00.000,37
2022-05-04 15:18:00.000,36
2022-05-04 15:19:00.000,26
2022-05-04 15:20:00.000,33
2022-05-04 15:21:00.000,34
2022-05-04 15:22:00.000,46
2022-05-04 15:23:00.000,26
2022-05-04 15:24:00.000,39
2022-05-04 15:25:00.000,33
2022-05-04 15:26:00.000,29
2022-05-04 15:27:00.000,39
2022-05-04 15:28:00.000,25
2022-05-04 15:29:00.000,39
2022-05-04 15:30:00.000,36
2022-05-04 15:31:00.000,40
2022-05-04 15:32:00.000,30
2022-05-04 15:33:00.000,42
2022-05-04 15:34:00.000,25
2022-05-04 15:35:00.000,29
2022-05-04 15:36:00.000,33
2022-05-04 15:37:00.000,26
2022-05-04 15:38:00.000,33
2022-05-04 15:39:00.000,29
2022-05-04 15:40:00.000,32
2022-05-04 15:41:00.000,36
2022-05-04 15:42:00.000,31
2022-05-04 15:43:00.000,30
2022-05-04 15:44:00.000,23
2022-05-04 15:45:00.000,30
2022-05-04 15:46:00.000,28
2022-05-04 15:47:00.000,30
2022-05-04 15:48:00.000,37
2022-05-04 15:49:00.000,34
2022-05-04 15:50:00.000,26
2022-05-04 15:51:00.000,27
2022-05-04 15:52:00.000,24
2022-05-04 15:53:00.000,21
2022-05-04 15:54:00.000,36
2022-05-04 15:55:00.000,17
2022-05-04 15:56:00.000,29
2022-05-04 15:57:00.000,36
2022-05-04 15:58:00.000,34
2022-05-04 15:59:00.000,34
2022-05-04 16:00:00.000,47
2022-05-04 16:01:00.000,31
2022-05-04 16:02:00.000,36
2022-05-04 16:03:00.000,40
2022-05-04 16:04:00.000,22
2022-05-04 16:05:00.000,24
2022-05-04 16:06:00.000,36
2022-05-04 16:07:00.000,28
2022-05-04 16:08:00.000,29
2022-05-04 16:09:00.000,41
2022-05-04 16:10:00.000,41
2022-05-04 16:11:00.000,35
2022-05-04 16:12:00.000,33
2022-05-04 16:13:00.000,40
2022-05-04 16:14:00.000,30
2022-05-04 16:15:00.000,30
2022-05-04 16:16:00.000,27
2022-05-04 16:17:00.000,27
2022-05-04 16:18:00.000,32
2022-05-04 16:19:00.000,28
2022-05-04 16:20:00.000,33
2022-05-04 16:21:00.000,23
2022-05-04 16:22:00.000,26
2022-05-04 16:23:00.000,37
2022-05-04 16:24:00.000,29
2022-05-04 16:25:00.000,33
2022-05-04 16:26:00.000,33
2022-05-04 16:27:00.000,32
2022-05-04 16:28:00.000,37
2022-05-04 16:29:00.000,34
2022-05-04 16:30:00.000,44
2022-05-04 16:31:00.000,41
2022-05-04 16:32:00.000,29
2022-05-04 16:33:00.000,40
2022-05-04 16:34:00.000,38
2022-05-04 16:35:00.000,33
2022-05-04 16:36:00.000,40
2022-05-04 16:37:00.000,37
2022-05-04 16:38:00.000,34
2022-05-04 16:39:00.000,33
2022-05-04 16:40:00.000,24
2022-05-04 16:41:00.000,30
2022-05-04 16:42:00.000,31
2022-05-04 16:43:00.000,29
2022-05-04 16:44:00.000,40
2022-05-04 16:45:00.000,52
2022-05-04 16:46:00.000,31
2022-05-04 16:47:00.000,37
2022-05-04 16:48:00.000,35
2022-05-04 16:49:00.000,26
2022-05-04 16:50:00.000,26
2022-05-04 16:51:00.000,36
2022-05-04 16:52:00.000,31
2022-05-04 16:53:00.000,27
2022-05-04 16:54:00.000,33
2022-05-04 16:55:00.000,35
2022-05-04 16:56:00.000,44
2022-05-04 16:57:00.000,36
2022-05-04 16:58:00.000,45
2022-05-04 16:59:00.000,37
2022-05-04 17:00:00.000,76
2022-05-04 17:01:00.000,44
2022-05-04 17:02:00.000,49
2022-05-04 17:03:00.000,47
2022-05-04 17:04:00.000,47
2022-05-04 17:05:00.000,25
2022-05-04 17:06:00.000,36
2022-05-04 17:07:00.000,47
2022-05-04 17:08:00.000,38
2022-05-04 17:09:00.000,52
2022-05-04 17:10:00.000,43
2022-05-04 17:11:00.000,49
2022-05-04 17:12:00.000,42
2022-05-04 17:13:00.000,46
2022-05-04 17:14:00.000,41
2022-05-04 17:15:00.000,72
2022-05-04 17:16:00.000,44
2022-05-04 17:17:00.000,37
2022-05-04 17:18:00.000,49
2022-05-04 17:19:00.000,46
2022-05-04 17:20:00.000,45
2022-05-04 17:21:00.000,34
2022-05-04 17:22:00.000,43
2022-05-04 17:23:00.000,49
2022-05-04 17:24:00.000,44
2022-05-04 17:25:00.000,41
2022-05-04 17:26:00.000,44
2022-05-04 17:27:00.000,57
2022-05-04 17:28:00.000,45
2022-05-04 17:29:00.000,50
2022-05-04 17:30:00.000,86
2022-05-04 17:31:00.000,53
2022-05-04 17:32:00.000,51
2022-05-04 17:33:00.000,35
2022-05-04 17:34:00.000,40
2022-05-04 17:35:00.000,44
2022-05-04 17:36:00.000,56
2022-05-04 17:37:00.000,47
2022-05-04 17:38:00.000,43
2022-05-04 17:39:00.000,56
2022-05-04 17:40:00.000,55
2022-05-04 17:41:00.000,52
2022-05-04 17:42:00.000,40
2022-05-04 17:43:00.000,57
2022-05-04 17:44:00.000,48
2022-05-04 17:45:00.000,71
2022-05-04 17:46:00.000,49
2022-05-04 17:47:00.000,51
2022-05-04 17:48:00.000,59
2022-05-04 17:49:00.000,49
2022-05-04 17:50:00.000,53
2022-05-04 17:51:00.000,50
2022-05-04 17:52:00.000,42
2022-05-04 17:53:00.000,45
2022-05-04 17:54:00.000,45
2022-05-04 17:55:00.000,49
2022-05-04 17:56:00.000,53
2022-05-04 17:57:00.000,51
2022-05-04 17:58:00.000,53
2022-05-04 17:59:00.000,48
2022-05-04 18:00:00.000,85
2022-05-04 18:01:00.000,67
2022-05-04 18:02:00.000,58
2022-05-04 18:03:00.000,47
2022-05-04 18:04:00.000,48
2022-05-04 18:05:00.000,55
2022-05-04 18:06:00.000,65
2022-05-04 18:07:00.000,65
2022-05-04 18:08:00.000,56
2022-05-04 18:09:00.000,60
2022-05-04 18:10:00.000,63
2022-05-04 18:11:00.000,46
2022-05-04 18:12:00.000,40
2022-05-04 18:13:00.000,51
2022-05-04 18:14:00.000,57
2022-05-04 18:15:00.000,76
2022-05-04 18:16:00.000,53
2022-05-04 18:17:00.000,48
2022-05-04 18:18:00.000,49
2022-05-04 18:19:00.000,37
2022-05-04 18:20:00.000,50
2022-05-04 18:21:00.000,58
2022-05-04 18:22:00.000,51
2022-05-04 18:23:00.000,49
2022-05-04 18:24:00.000,58
2022-05-04 18:25:00.000,61
2022-05-04 18:26:00.000,54
2022-05-04 18:27:00.000,50
2022-05-04 18:28:00.000,64
2022-05-04 18:29:00.000,53
2022-05-04 18:30:00.000,82
2022-05-04 18:31:00.000,50
2022-05-04 18:32:00.000,48
2022-05-04 18:33:00.000,50
2022-05-04 18:34:00.000,50
2022-05-04 18:35:00.000,53
2022-05-04 18:36:00.000,56
2022-05-04 18:37:00.000,54
2022-05-04 18:38:00.000,50
2022-05-04 18:39:00.000,55
2022-05-04 18:40:00.000,59
2022-05-04 18:41:00.000,53
2022-05-04 18:42:00.000,54
2022-05-04 18:43:00.000,51
2022-05-04 18:44:00.000,49
2022-05-04 18:45:00.000,63
2022-05-04 18:46:00.000,56
2022-05-04 18:47:00.000,41
2022-05-04 18:48:00.000,60
2022-05-04 18:49:00.000,43
2022-05-04 18:50:00.000,55
2022-05-04 18:51:00.000,51
2022-05-04 18:52:00.000,46
2022-05-04 18:53:00.000,57
2022-05-04 18:54:00.000,58
2022-05-04 18:55:00.000,54
2022-05-04 18:56:00.000,42
2022-05-04 18:57:00.000,52
2022-05-04 18:58:00.000,43
2022-05-04 18:59:00.000,40
2022-05-04 19:00:00.000,64
2022-05-04 19:01:00.000,46
2022-05-04 19:02:00.000,45
2022-05-04 19:03:00.000,62
2022-05-04 19:04:00.000,54
2022-05-04 19:05:00.000,47
2022-05-04 19:06:00.000,50
2022-05-04 19:07:00.000,61
2022-05-04 19:08:00.000,50
2022-05-04 19:09:00.000,48
2022-05-04 19:10:00.000,36
2022-05-04 19:11:00.000,47
2022-05-04 19:12:00.000,52
2022-05-04 19:13:00.000,60
2022-05-04 19:14:00.000,39
2022-05-04 19:15:00.000,66
2022-05-04 19:16:00.000,36
2022-05-04 19:17:00.000,54
2022-05-04 19:18:00.000,39
2022-05-04 19:19:00.000,54
2022-05-04 19:20:00.000,45
2022-05-04 19:21:00.000,54
2022-05-04 19:22:00.000,44
2022-05-04 19:23:00.000,53
2022-05-04 19:24:00.000,48
2022-05-04 19:25:00.000,42
2022-05-04 19:26:00.000,40
2022-05-04 19:27:00.000,36
2022-05-04 19:28:00.000,44
2022-05-04 19:29:00.000,45
2022-05-04 19:30:00.000,45
2022-05-04 19:31:00.000,50
2022-05-04 19:32:00.000,44
2022-05-04 19:33:00.000,49
2022-05-04 19:34:00.000,52
2022-05-04 19:35:00.000,53
2022-05-04 19:36:00.000,43
2022-05-04 19:37:00.000,40
2022-05-04 19:38:00.000,38
2022-05-04 19:39:00.000,42
2022-05-04 19:40:00.000,39
2022-05-04 19:41:00.000,40
2022-05-04 19:42:00.000,39
2022-05-04 19:43:00.000,36
2022-05-04 19:44:00.000,33
2022-05-04 19:45:00.000,48
2022-05-04 19:46:00.000,44
2022-05-04 19:47:00.000,37
2022-05-04 19:48:00.000,41
2022-05-04 19:49:00.000,34
2022-05-04 19:50:00.000,46
2022-05-04 19:51:00.000,39
2022-05-04 19:52:00.000,35
2022-05-04 19:53:00.000,35
2022-05-04 19:54:00.000,36
2022-05-04 19:55:00.000,43
2022-05-04 19:56:00.000,32
2022-05-04 19:57:00.000,35
2022-05-04 19:58:00.000,36
2022-05-04 19:59:00.000,40
2022-05-04 20:00:00.000,40
2022-05-04 20:01:00.000,32
2022-05-04 20:02:00.000,30
2022-05-04 20:03:00.000,32
2022-05-04 20:04:00.000,29
2022-05-04 20:05:00.000,34
2022-05-04 20:06:00.000,33
2022-05-04 20:07:00.000,44
2022-05-04 20:08:00.000,34
2022-05-04 20:09:00.000,37
2022-05-04 20:10:00.000,30
2022-05-04 20:11:00.000,40
2022-05-04 20:12:00.000,48
2022-05-04 20:13:00.000,40
2022-05-04 20:14:00.000,26
2022-05-04 20:15:00.000,44
2022-05-04 20:16:00.000,35
2022-05-04 20:17:00.000,35
2022-05-04 20:18:00.000,27
2022-05-04 20:19:00.000,30
2022-05-04 20:20:00.000,22
2022-05-04 20:21:00.000,32
2022-05-04 20:22:00.000,33
2022-05-04 20:23:00.000,39
2022-05-04 20:24:00.000,42
2022-05-04 20:25:00.000,35
2022-05-04 20:26:00.000,24
2022-05-04 20:27:00.000,31
2022-05-04 20:28:00.000,36
2022-05-04 20:29:00.000,31
2022-05-04 20:30:00.000,33
2022-05-04 20:31:00.000,24
2022-05-04 20:32:00.000,31
2022-05-04 20:33:00.000,31
2022-05-04 20:34:00.000,30
2022-05-04 20:35:00.000,22
2022-05-04 20:36:00.000,25
2022-05-04 20:37:00.000,26
2022-05-04 20:38:00.000,21
2022-05-04 20:39:00.000,26
2022-05-04 20:40:00.000,21
2022-05-04 20:41:00.000,23
2022-05-04 20:42:00.000,23
2022-05-04 20:43:00.000,31
2022-05-04 20:44:00.000,33
2022-05-04 20:45:00.000,27
2022-05-04 20:46:00.000,17
2022-05-04 20:47:00.000,32
2022-05-04 20:48:00.000,23
2022-05-04 20:49:00.000,21
2022-05-04 20:50:00.000,13
2022-05-04 20:51:00.000,21
2022-05-04 20:52:00.000,20
2022-05-04 20:53:00.000,13
2022-05-04 20:54:00.000,13
2022-05-04 20:55:00.000,9
2022-05-04 20:56:00.000,13
2022-05-04 20:57:00.000,11
2022-05-04 20:58:00.000,11
2022-05-04 20:59:00.000,11
2022-05-04 21:00:00.000,5
2022-05-04 21:01:00.000,10
2022-05-04 21:02:00.000,7
2022-05-04 21:03:00.000,4
2022-05-04 21:04:00.000,8
2022-05-04 21:05:00.000,8
2022-05-04 21:06:00.000,6
2022-05-04 21:07:00.000,6
2022-05-04 21:08:00.000,4
2022-05-04 21:09:00.000,2
2022-05-04 21:10:00.000,5
2022-05-04 21:11:00.000,1
2022-05-04 21:12:00.000,3
2022-05-04 21:13:00.000,2
2022-05-04 21:14:00.000,3
2022-05-04 21:15:00.000,5
2022-05-04 21:16:00.000,1
2022-05-04 21:17:00.000,3
2022-05-04 21:18:00.000,1
2022-05-04 21:19:00.000,2
2022-05-04 21:20:00.000,4
2022-05-04 21:21:00.000,1
2022-05-04 21:22:00.000,1
2022-05-04 21:23:00.000,2
2022-05-04 21:24:00.000,4
2022-05-04 21:25:00.000,3
2022-05-04 21:26:00.000,4
2022-05-04 21:27:00.000,1
2022-05-04 21:28:00.000,5
2022-05-04 21:29:00.000,1
2022-05-04 21:30:00.000,1
2022-05-04 21:31:00.000,1
2022-05-04 21:32:00.000,1
2022-05-04 21:33:00.000,2
2022-05-04 21:35:00.000,2
2022-05-04 21:36:00.000,1
2022-05-04 21:37:00.000,3
2022-05-04 21:38:00.000,2
2022-05-04 21:39:00.000,1
2022-05-04 21:41:00.000,2
2022-05-04 21:43:00.000,2
2022-05-04 21:44:00.000,1
2022-05-04 21:45:00.000,2
2022-05-04 21:46:00.000,2
2022-05-04 21:47:00.000,1
2022-05-04 21:48:00.000,1
2022-05-04 21:49:00.000,2
2022-05-04 21:50:00.000,1
2022-05-04 21:51:00.000,1
2022-05-04 21:53:00.000,1
2022-05-04 21:54:00.000,1
2022-05-04 21:57:00.000,2
2022-05-04 21:58:00.000,3
2022-05-04 21:59:00.000,1
2022-05-04 22:00:00.000,1
2022-05-04 22:01:00.000,1
2022-05-04 22:02:00.000,1
2022-05-04 22:05:00.000,1
2022-05-04 22:06:00.000,2
2022-05-04 22:07:00.000,1
2022-05-04 22:09:00.000,2
2022-05-04 22:12:00.000,2
2022-05-04 22:13:00.000,1
2022-05-04 22:15:00.000,1
2022-05-04 22:16:00.000,2
2022-05-04 22:20:00.000,2
2022-05-04 22:28:00.000,1
2022-05-04 22:31:00.000,1
2022-05-04 22:35:00.000,1
2022-05-04 22:38:00.000,1
2022-05-04 22:45:00.000,1
2022-05-04 22:57:00.000,1
2022-05-05 08:13:00.000,1
2022-05-05 08:18:00.000,1
2022-05-05 08:23:00.000,2
2022-05-05 08:59:00.000,1
2022-05-05 09:02:00.000,1
2022-05-05 09:21:00.000,1
2022-05-05 09:24:00.000,1
2022-05-05 09:36:00.000,1
2022-05-05 09:39:00.000,1
2022-05-05 09:40:00.000,1
2022-05-05 09:45:00.000,1
2022-05-05 09:46:00.000,1
2022-05-05 09:51:00.000,1
2022-05-05 09:53:00.000,1
2022-05-05 09:54:00.000,2
2022-05-05 09:55:00.000,1
2022-05-05 09:56:00.000,1
2022-05-05 09:58:00.000,2
2022-05-05 09:59:00.000,2
2022-05-05 10:00:00.000,4
2022-05-05 10:01:00.000,3
2022-05-05 10:02:00.000,6
2022-05-05 10:03:00.000,5
2022-05-05 10:04:00.000,6
2022-05-05 10:05:00.000,6
2022-05-05 10:06:00.000,5
2022-05-05 10:07:00.000,6
2022-05-05 10:08:00.000,10
2022-05-05 10:09:00.000,9
2022-05-05 10:10:00.000,9
2022-05-05 10:11:00.000,9
2022-05-05 10:12:00.000,6
2022-05-05 10:13:00.000,12
2022-05-05 10:14:00.000,6
2022-05-05 10:15:00.000,15
2022-05-05 10:16:00.000,9
2022-05-05 10:17:00.000,5
2022-05-05 10:18:00.000,12
2022-05-05 10:19:00.000,6
2022-05-05 10:20:00.000,9
2022-05-05 10:21:00.000,5
2022-05-05 10:22:00.000,10
2022-05-05 10:23:00.000,18
2022-05-05 10:24:00.000,14
2022-05-05 10:25:00.000,9
2022-05-05 10:26:00.000,9
2022-05-05 10:27:00.000,10
2022-05-05 10:28:00.000,10
2022-05-05 10:29:00.000,10
2022-05-05 10:30:00.000,16
2022-05-05 10:31:00.000,22
2022-05-05 10:32:00.000,27
2022-05-05 10:33:00.000,18
2022-05-05 10:34:00.000,26
2022-05-05 10:35:00.000,24
2022-05-05 10:36:00.000,23
2022-05-05 10:37:00.000,22
2022-05-05 10:38:00.000,34
2022-05-05 10:39:00.000,24
2022-05-05 10:40:00.000,29
2022-05-05 10:41:00.000,28
2022-05-05 10:42:00.000,21
2022-05-05 10:43:00.000,31
2022-05-05 10:44:00.000,25
2022-05-05 10:45:00.000,55
2022-05-05 10:46:00.000,26
2022-05-05 10:47:00.000,30
2022-05-05 10:48:00.000,30
2022-05-05 10:49:00.000,30
2022-05-05 10:50:00.000,34
2022-05-05 10:51:00.000,28
2022-05-05 10:52:00.000,34
2022-05-05 10:53:00.000,36
2022-05-05 10:54:00.000,37
2022-05-05 10:55:00.000,41
2022-05-05 10:56:00.000,35
2022-05-05 10:57:00.000,26
2022-05-05 10:58:00.000,27
2022-05-05 10:59:00.000,43
2022-05-05 11:00:00.000,100
2022-05-05 11:01:00.000,36
2022-05-05 11:02:00.000,41
2022-05-05 11:03:00.000,37
2022-05-05 11:04:00.000,47
2022-05-05 11:05:00.000,33
2022-05-05 11:06:00.000,54
2022-05-05 11:07:00.000,43
2022-05-05 11:08:00.000,56
2022-05-05 11:09:00.000,54
2022-05-05 11:10:00.000,53
2022-05-05 11:11:00.000,57
2022-05-05 11:12:00.000,62
2022-05-05 11:13:00.000,63
2022-05-05 11:14:00.000,63
2022-05-05 11:15:00.000,103
2022-05-05 11:16:00.000,66
2022-05-05 11:17:00.000,70
2022-05-05 11:18:00.000,52
2022-05-05 11:19:00.000,56
2022-05-05 11:20:00.000,68
2022-05-05 11:21:00.000,77
2022-05-05 11:22:00.000,66
2022-05-05 11:23:00.000,65
2022-05-05 11:24:00.000,78
2022-05-05 11:25:00.000,67
2022-05-05 11:26:00.000,47
2022-05-05 11:27:00.000,59
2022-05-05 11:28:00.000,74
2022-05-05 11:29:00.000,60
2022-05-05 11:30:00.000,153
2022-05-05 11:31:00.000,69
2022-05-05 11:32:00.000,64
2022-05-05 11:33:00.000,65
2022-05-05 11:34:00.000,76
2022-05-05 11:35:00.000,78
2022-05-05 11:36:00.000,76
2022-05-05 11:37:00.000,77
2022-05-05 11:38:00.000,86
2022-05-05 11:39:00.000,81
2022-05-05 11:40:00.000,66
2022-05-05 11:41:00.000,64
2022-05-05 11:42:00.000,70
2022-05-05 11:43:00.000,74
2022-05-05 11:44:00.000,67
2022-05-05 11:45:00.000,261
2022-05-05 11:46:00.000,99
2022-05-05 11:47:00.000,78
2022-05-05 11:48:00.000,77
2022-05-05 11:49:00.000,89
2022-05-05 11:50:00.000,86
2022-05-05 11:51:00.000,82
2022-05-05 11:52:00.000,85
2022-05-05 11:53:00.000,73
2022-05-05 11:54:00.000,79
2022-05-05 11:55:00.000,86
2022-05-05 11:56:00.000,99
2022-05-05 11:57:00.000,79
2022-05-05 11:58:00.000,72
2022-05-05 11:59:00.000,81
2022-05-05 12:00:00.000,274
2022-05-05 12:01:00.000,74
2022-05-05 12:02:00.000,77
2022-05-05 12:03:00.000,91
2022-05-05 12:04:00.000,84
2022-05-05 12:05:00.000,97
2022-05-05 12:06:00.000,91
2022-05-05 12:07:00.000,88
2022-05-05 12:08:00.000,96
2022-05-05 12:09:00.000,106
2022-05-05 12:10:00.000,103
2022-05-05 12:11:00.000,98
2022-05-05 12:12:00.000,113
2022-05-05 12:13:00.000,106
2022-05-05 12:14:00.000,102
2022-05-05 12:15:00.000,210
2022-05-05 12:16:00.000,114
2022-05-05 12:17:00.000,94
2022-05-05 12:18:00.000,111
2022-05-05 12:19:00.000,101
2022-05-05 12:20:00.000,92
2022-05-05 12:21:00.000,123
2022-05-05 12:22:00.000,103
2022-05-05 12:23:00.000,104
2022-05-05 12:24:00.000,98
2022-05-05 12:25:00.000,94
2022-05-05 12:26:00.000,88
2022-05-05 12:27:00.000,86
2022-05-05 12:28:00.000,82
2022-05-05 12:29:00.000,97
2022-05-05 12:30:00.000,213
2022-05-05 12:31:00.000,102
2022-05-05 12:32:00.000,101
2022-05-05 12:33:00.000,93
2022-05-05 12:34:00.000,100
2022-05-05 12:35:00.000,81
2022-05-05 12:36:00.000,94
2022-05-05 12:37:00.000,89
2022-05-05 12:38:00.000,93
2022-05-05 12:39:00.000,77
2022-05-05 12:40:00.000,88
2022-05-05 12:41:00.000,73
2022-05-05 12:42:00.000,85
2022-05-05 12:43:00.000,87
2022-05-05 12:44:00.000,83
2022-05-05 12:45:00.000,168
2022-05-05 12:46:00.000,106
2022-05-05 12:47:00.000,83
2022-05-05 12:48:00.000,86
2022-05-05 12:49:00.000,97
2022-05-05 12:50:00.000,80
2022-05-05 12:51:00.000,82
2022-05-05 12:52:00.000,86
2022-05-05 12:53:00.000,68
2022-05-05 12:54:00.000,75
2022-05-05 12:55:00.000,93
2022-05-05 12:56:00.000,89
2022-05-05 12:57:00.000,90
2022-05-05 12:58:00.000,53
2022-05-05 12:59:00.000,85
2022-05-05 13:00:00.000,131
2022-05-05 13:01:00.000,93
2022-05-05 13:02:00.000,87
2022-05-05 13:03:00.000,80
2022-05-05 13:04:00.000,75
2022-05-05 13:05:00.000,78
2022-05-05 13:06:00.000,85
2022-05-05 13:07:00.000,73
2022-05-05 13:08:00.000,76
2022-05-05 13:09:00.000,75
2022-05-05 13:10:00.000,82
2022-05-05 13:11:00.000,89
2022-05-05 13:12:00.000,62
2022-05-05 13:13:00.000,75
2022-05-05 13:14:00.000,80
2022-05-05 13:15:00.000,115
2022-05-05 13:16:00.000,88
2022-05-05 13:17:00.000,77
2022-05-05 13:18:00.000,74
2022-05-05 13:19:00.000,86
2022-05-05 13:20:00.000,83
2022-05-05 13:21:00.000,68
2022-05-05 13:22:00.000,79
2022-05-05 13:23:00.000,71
2022-05-05 13:24:00.000,63
2022-05-05 13:25:00.000,81
2022-05-05 13:26:00.000,81
2022-05-05 13:27:00.000,68
2022-05-05 13:28:00.000,67
2022-05-05 13:29:00.000,63
2022-05-05 13:30:00.000,79
2022-05-05 13:31:00.000,60
2022-05-05 13:32:00.000,68
2022-05-05 13:33:00.000,66
2022-05-05 13:34:00.000,68
2022-05-05 13:35:00.000,67
2022-05-05 13:36:00.000,62
2022-05-05 13:37:00.000,56
2022-05-05 13:38:00.000,56
2022-05-05 13:39:00.000,62
2022-05-05 13:40:00.000,64
2022-05-05 13:41:00.000,60
2022-05-05 13:42:00.000,52
2022-05-05 13:43:00.000,61
2022-05-05 13:44:00.000,59
2022-05-05 13:45:00.000,68
2022-05-05 13:46:00.000,59
2022-05-05 13:47:00.000,50
2022-05-05 13:48:00.000,55
2022-05-05 13:49:00.000,58
2022-05-05 13:50:00.000,56
2022-05-05 13:51:00.000,54
2022-05-05 13:52:00.000,52
2022-05-05 13:53:00.000,48
2022-05-05 13:54:00.000,55
2022-05-05 13:55:00.000,51
2022-05-05 13:56:00.000,65
2022-05-05 13:57:00.000,49
2022-05-05 13:58:00.000,60
2022-05-05 13:59:00.000,53
2022-05-05 14:00:00.000,60
2022-05-05 14:01:00.000,53
2022-05-05 14:02:00.000,40
2022-05-05 14:03:00.000,52
2022-05-05 14:04:00.000,56
2022-05-05 14:05:00.000,44
2022-05-05 14:06:00.000,57
2022-05-05 14:07:00.000,57
2022-05-05 14:08:00.000,44
2022-05-05 14:09:00.000,40
2022-05-05 14:10:00.000,49
2022-05-05 14:11:00.000,51
2022-05-05 14:12:00.000,53
2022-05-05 14:13:00.000,57
2022-05-05 14:14:00.000,49
2022-05-05 14:15:00.000,44
2022-05-05 14:16:00.000,42
2022-05-05 14:17:00.000,36
2022-05-05 14:18:00.000,49
2022-05-05 14:19:00.000,31
2022-05-05 14:20:00.000,39
2022-05-05 14:21:00.000,40
2022-05-05 14:22:00.000,41
2022-05-05 14:23:00.000,32
2022-05-05 14:24:00.000,37
2022-05-05 14:25:00.000,44
2022-05-05 14:26:00.000,34
2022-05-05 14:27:00.000,49
2022-05-05 14:28:00.000,45
2022-05-05 14:29:00.000,40
2022-05-05 14:30:00.000,64
